5.17723;4.63334;3.51909;3.42891;4.91339;-0.487808;99;3.37468;3.20412;4.65348;-0.458644;277;
4.23333;3.40229;3.89383;2.99612;4.91311;-0.487808;138;3.37776;3.20064;4.65332;-0.458628;267;
5.2776;2.43777;4.6669;1.5359;4.91314;-0.487808;101;3.28745;3.29346;4.65341;-0.458642;277;
2.73856;4.19592;2.6759;4.12045;4.9131;-0.487808;93;3.21179;3.36736;4.65346;-0.458643;273;
4.68568;4.52337;3.46709;3.48133;4.91328;-0.487808;103;3.20677;3.37236;4.65363;-0.45866;273;
2.36711;4.99314;1.94268;4.51293;4.9133;-0.487808;142;3.06292;3.50463;4.65445;-0.458714;271;
4.18237;4.23124;2.96876;3.91452;4.91294;-0.487808;148;3.2003;3.37823;4.65342;-0.458638;269;
2.38801;1.55762;4.51985;1.92627;4.9132;-0.487808;271;3.72297;2.97266;4.76416;-0.47879;308;
2.30451;2.99385;2.68146;4.1169;4.91315;-0.487808;177;3.19725;3.38117;4.65346;-0.458641;267;
5.46027;5.34897;3.83571;3.07023;4.91314;-0.487808;146;3.20246;3.3766;4.65373;-0.458669;275;
5.46739;4.12904;3.77042;3.1499;4.91304;-0.487808;93;3.20376;3.37486;4.65336;-0.458632;277;
1.77787;4.49842;1.97611;4.49842;4.91333;-0.487808;91;3.16573;3.41158;4.65411;-0.458703;273;
2.07161;2.59776;2.36067;4.3087;4.91301;-0.487808;224;3.37434;3.20421;4.65329;-0.458625;259;
3.76667;3.73375;3.4719;3.47605;4.91294;-0.487808;136;3.20422;3.37504;4.65381;-0.458678;261;
4.2102;5.14075;3.32548;3.61615;4.91277;-0.487808;99;3.37788;3.20078;4.6535;-0.458646;265;
3.86814;2.98709;3.86814;3.02908;4.91303;-0.487808;91;3.3813;3.19766;4.65383;-0.45868;273;
4.6187;1.67712;4.61768;1.67772;4.91302;-0.487808;91;3.55861;2.99998;4.65442;-0.458688;265;
4.96396;1.62448;4.66966;1.52894;4.91359;-0.487808;97;3.65852;3.08075;4.78287;-0.479907;314;
4.78804;3.53202;4.32181;2.33679;4.91311;-0.487808;146;3.19559;3.38274;4.65346;-0.458641;279;
2.05494;4.52233;2.03014;4.47412;4.91317;-0.487808;91;3.24201;3.33903;4.654;-0.458702;269;
4.58464;1.62997;4.58464;1.76669;4.91326;-0.487808;91;3.55506;3.00463;4.6547;-0.458719;269;
1.78596;2.16817;1.94026;4.51387;4.91321;-0.487808;271;3.72736;2.97676;4.77015;-0.479168;308;
3.94907;2.57376;3.94907;2.92337;4.91338;-0.487808;89;3.3742;3.20504;4.65376;-0.458673;269;
2.23048;3.81436;2.3506;4.31436;4.91314;-0.487808;134;3.2052;3.37411;4.6538;-0.458678;261;
5.40344;1.58639;4.77193;1.17006;4.91329;-0.487808;101;3.66157;3.07753;4.78313;-0.479921;320;
3.81701;4.8478;2.67173;4.12305;4.91301;-0.487808;101;3.38029;3.19797;4.65332;-0.458627;271;
3.35091;3.29008;3.40658;3.54008;4.91293;-0.487808;91;3.37272;3.2058;4.65321;-0.458617;263;
4.64249;4.967;3.52343;3.42441;4.91336;-0.487808;99;3.20443;3.37414;4.6533;-0.458626;265;
4.7432;1.77888;4.60068;1.72463;4.91331;-0.487808;136;3.52478;3.03968;4.65443;-0.458704;261;
4.40854;2.94951;3.92378;2.95728;4.91341;-0.487808;140;3.21535;3.36382;4.65336;-0.458633;267;
5.46486;4.7732;3.06283;3.82604;4.90097;-0.487768;150;3.19603;3.38172;4.65303;-0.458597;265;
1.94428;3.24959;2.41498;4.27889;4.91335;-0.487808;175;3.38294;3.1955;4.65355;-0.45865;263;
4.08439;3.39074;3.66147;3.27614;4.91319;-0.487808;136;3.3779;3.20081;4.65354;-0.45865;265;
3.98983;3.46625;3.7475;3.17754;4.9133;-0.487808;93;3.38198;3.19654;4.65357;-0.458652;269;
1.9898;5.05232;2.06084;4.46026;4.91335;-0.487808;144;3.08714;3.48339;4.6545;-0.458726;275;
2.28957;3.73128;2.49758;4.23128;4.91341;-0.487808;134;3.20104;3.3775;4.6534;-0.458636;257;
3.37394;5.28392;2.53544;4.20869;4.9134;-0.487808;146;3.19753;3.38097;4.65351;-0.458646;267;
2.66443;4.54718;2.45756;4.25457;4.91334;-0.487808;97;3.27276;3.308;4.65337;-0.458638;273;
3.95404;1.84174;4.45404;2.07417;4.91331;-0.487808;134;3.28936;3.29049;4.65265;-0.458564;263;
2.84559;5.34896;1.98572;4.49403;4.91319;-0.487808;146;3.32802;3.25107;4.65244;-0.458541;267;
2.14584;2.23061;2.49838;4.23061;4.91324;-0.487808;269;3.20639;3.37221;4.65325;-0.458621;255;
3.99762;3.25904;3.78949;3.12678;4.91294;-0.487808;140;3.3804;3.19871;4.65391;-0.458688;273;
2.40476;4.02988;2.81101;4.02988;4.91342;-0.487808;89;3.29008;3.28922;4.65227;-0.458524;267;
3.58432;4.5402;2.57134;4.18642;4.91303;-0.487808;144;3.19653;3.38256;4.65397;-0.458694;263;
3.55065;3.89318;3.26663;3.67038;4.91351;-0.487808;95;3.20244;3.37613;4.65338;-0.458633;269;
3.7383;2.15406;4.2383;2.48511;4.91315;-0.487808;132;3.38218;3.19637;4.65359;-0.458655;257;
5.47359;4.34488;3.71633;3.2137;4.91315;-0.487808;95;3.37479;3.20387;4.65339;-0.458635;269;
3.7723;1.62635;4.5223;1.92029;4.91312;-0.487808;177;3.4842;3.08604;4.65438;-0.458713;269;
5.25553;2.7648;4.56156;1.8252;4.91317;-0.487808;101;3.2896;3.28896;4.65174;-0.458469;281;
2.71342;4.77284;2.31568;4.33343;4.91335;-0.487808;142;3.30069;3.27808;4.65192;-0.458488;275;
1.57835;2.36106;1.91428;4.52512;4.91337;-0.487808;271;3.71995;2.96945;4.7598;-0.478502;308;
3.67313;2.34588;4.17313;2.59295;4.91308;-0.487808;134;3.19589;3.38214;4.65323;-0.458618;253;
3.68761;2.02005;4.25987;2.44779;4.91306;-0.487808;132;3.20451;3.37372;4.65305;-0.4586;263;
2.44215;2.28771;4.22926;2.5006;4.91321;-0.487808;220;3.37769;3.20079;4.65337;-0.458633;259;
