-0.652059;-0.115491;-0.774717;-7.55017e-07;0.619837;128;NIE;-0.774716;-8.86853e-07;0.619837;177;NIE;
0.25495;0.95605;-3.73702e-07;0.774716;0.619837;132;NIE;-3.85909e-07;0.774715;0.619837;177;NIE;
0.716304;0.0664197;0.774716;-3.12288e-07;0.619837;95;NIE;0.774715;9.97719e-09;0.619837;225;NIE;
0.126563;0.176666;8.30694e-07;1.33727e-07;2.25424e-11;109;TAK;-3.092e-09;8.04821e-07;2.06257e-11;157;TAK;
-0.892805;-0.725033;-0.774715;-0.774715;1.23967;124;NIE;-0.774716;-0.774716;1.23967;217;NIE;
0.23852;-0.170798;3.30114e-07;3.61631e-07;7.63434e-12;118;TAK;4.32653e-07;9.11236e-08;6.22502e-12;247;TAK;
-0.835871;0.016827;-0.774715;-9.79375e-07;0.619837;105;NIE;-0.774715;-6.77129e-07;0.619837;191;NIE;
-0.771441;0.288202;-0.774715;-2.64583e-07;0.619837;124;NIE;-0.774716;-1.07845e-07;0.619837;209;NIE;
-0.808618;0.563104;-0.774716;0.774716;1.23967;128;NIE;-0.774716;0.774716;1.23967;211;NIE;
0.265894;-0.125248;4.78372e-07;2.44322e-07;9.18776e-12;137;TAK;-5.04538e-07;-1.81826e-07;9.15845e-12;221;TAK;
-0.329705;0.0926657;-9.53551e-07;-3.04792e-07;3.19114e-11;133;TAK;-6.68883e-07;-1.37312e-07;1.48468e-11;239;TAK;
0.0490265;-0.367934;5.25634e-07;-1.68682e-09;8.79785e-12;119;TAK;3.63765e-08;-6.52077e-07;1.35818e-11;161;TAK;
-0.666603;0.122827;-0.774715;7.75555e-07;0.619837;133;NIE;-0.774716;2.37469e-07;0.619837;209;NIE;
-0.8507;0.355342;-0.774716;0.774716;1.23967;109;NIE;-0.774716;0.774715;1.23967;239;NIE;
0.284797;-0.341865;-8.54888e-07;9.91495e-07;5.45746e-11;128;TAK;2.39594e-07;-3.84481e-07;6.53522e-12;255;TAK;
0.115981;-0.780126;5.61147e-07;-0.774716;0.619837;109;NIE;4.58608e-07;-0.774716;0.619837;247;NIE;
-0.737956;0.962793;-0.774716;0.774717;1.23967;119;NIE;-0.774716;0.774715;1.23967;247;NIE;
0.947516;-0.949431;0.774716;-0.774715;1.23967;118;NIE;0.774716;-0.774715;1.23967;189;NIE;
0.900037;-0.988464;0.774715;-0.774716;1.23967;123;NIE;0.774715;-0.774716;1.23967;167;NIE;
-0.0990703;0.182939;-3.45602e-07;6.64502e-07;1.78637e-11;123;TAK;3.94144e-07;-1.78271e-07;5.95879e-12;201;TAK;
0.391743;0.266293;0.774717;6.66239e-07;0.619837;133;NIE;0.774716;-5.83705e-08;0.619837;235;NIE;
0.331679;0.187706;0.774715;-3.38415e-07;0.619837;124;NIE;0.774715;-2.71032e-07;0.619837;149;NIE;
-0.19837;0.773334;4.84626e-07;0.774716;0.619837;90;NIE;-1.84014e-07;0.774716;0.619837;145;NIE;
-0.77032;0.608143;-0.774716;0.774717;1.23967;99;NIE;-0.774716;0.774716;1.23967;233;NIE;
-0.569188;0.751925;-0.774716;0.774715;1.23967;114;NIE;-0.774717;0.774716;1.23967;229;NIE;
0.440781;-0.86213;0.774715;-0.774716;1.23967;132;NIE;0.774716;-0.774716;1.23967;223;NIE;
-0.861719;-0.500978;-0.774715;1.84507e-07;0.619837;119;NIE;-0.774715;-6.42642e-07;0.619837;207;NIE;
0.261441;-0.0653809;-9.68667e-07;-9.18244e-07;5.67271e-11;99;TAK;6.01646e-07;-5.88688e-08;1.16367e-11;165;TAK;
0.98542;-0.228374;0.774716;4.82697e-07;0.619837;114;NIE;0.774716;2.00959e-07;0.619837;231;NIE;
0.138486;0.101619;2.66489e-08;-5.49732e-07;9.64562e-12;118;TAK;-3.62511e-07;4.92748e-07;1.1916e-11;177;TAK;
0.716102;0.350792;0.774716;0.774716;1.23967;114;NIE;0.774714;0.774716;1.23967;213;NIE;
0.497933;-0.586543;0.774715;-0.774717;1.23967;114;NIE;0.774716;-0.774715;1.23967;211;NIE;
-0.903529;0.162009;-0.774715;-5.82642e-07;0.619837;128;NIE;-0.774716;-4.3982e-07;0.619837;225;NIE;
-0.460459;0.878017;-5.86484e-07;0.774715;0.619837;132;NIE;-5.17636e-07;0.774716;0.619837;247;NIE;
0.439025;-0.318207;0.774715;6.65843e-07;0.619837;133;NIE;0.774716;6.33042e-08;0.619837;251;NIE;
-0.917597;0.815401;-0.774715;0.774715;1.23967;118;NIE;-0.774715;0.774716;1.23967;243;NIE;
-0.904393;0.752425;-0.774715;0.774715;1.23967;124;NIE;-0.774715;0.774715;1.23967;213;NIE;
0.980743;0.166416;0.774715;-1.57007e-07;0.619837;104;NIE;0.774716;-1.72632e-07;0.619837;167;NIE;
-0.87872;-0.321549;-0.774716;5.41737e-07;0.619837;123;NIE;-0.774716;-8.0822e-08;0.619837;273;NIE;
0.590039;-0.65337;0.774715;-0.774716;1.23967;118;NIE;0.774715;-0.774715;1.23967;243;NIE;
0.0246879;0.781882;-1.18425e-07;0.774716;0.619837;123;NIE;-5.33953e-07;0.774716;0.619837;255;NIE;
0.521836;0.935022;0.774716;0.774716;1.23967;119;NIE;0.774716;0.774715;1.23967;229;NIE;
-0.786794;-0.989461;-0.774716;-0.774715;1.23967;122;NIE;-0.774716;-0.774717;1.23967;201;NIE;
-0.532042;-0.136613;-0.774716;5.86512e-07;0.619837;109;NIE;-0.774716;5.08671e-08;0.619837;199;NIE;
-0.552898;0.302523;-0.774716;-8.57118e-07;0.619837;114;NIE;-0.774715;-4.16689e-07;0.619837;195;NIE;
0.34632;-0.441724;0.774716;-3.58961e-07;0.619837;119;NIE;0.774715;-1.15797e-07;0.619837;227;NIE;
-0.68304;-0.981979;-0.774716;-0.774715;1.23967;128;NIE;-0.774716;-0.774716;1.23967;163;NIE;
-0.969197;0.559965;-0.774717;0.774715;1.23967;114;NIE;-0.774716;0.774715;1.23967;157;NIE;
-0.755606;-0.437574;-0.774716;-2.04993e-07;0.619837;128;NIE;-0.774715;-1.61719e-07;0.619837;225;NIE;
0.104379;0.300695;6.30306e-07;7.96532e-07;3.28535e-11;119;TAK;1.20784e-07;-5.77003e-07;1.10658e-11;255;TAK;
-0.173071;-0.866181;-5.08778e-07;-0.774717;0.619837;151;NIE;1.7345e-08;-0.774716;0.619837;221;NIE;
0.0884289;0.832017;9.15985e-07;0.774715;0.619837;124;NIE;-3.44269e-07;0.774716;0.619837;205;NIE;
-0.535499;0.202089;-0.774715;6.25701e-07;0.619837;114;NIE;-0.774716;-3.02522e-07;0.619837;227;NIE;
-0.232399;0.903582;-9.53371e-07;0.774716;0.619837;119;NIE;-7.29494e-07;0.774715;0.619837;247;NIE;
-0.0914998;0.946043;1.64556e-07;0.774715;0.619837;124;NIE;6.52837e-07;0.774716;0.619837;179;NIE;
-0.708164;0.221416;-0.774716;2.09736e-07;0.619837;109;NIE;-0.774716;6.21357e-07;0.619837;205;NIE;
0.454526;0.426601;0.774716;0.774717;1.23967;128;NIE;0.774716;0.774715;1.23967;213;NIE;
0.648416;-0.777888;0.774716;-0.774716;1.23967;124;NIE;0.774715;-0.774716;1.23967;155;NIE;
0.316341;-0.775199;0.774715;-0.774717;1.23967;109;NIE;0.774716;-0.774716;1.23967;203;NIE;
0.233479;0.581266;7.74163e-07;0.774716;0.619837;114;NIE;-4.43366e-07;0.774715;0.619837;195;NIE;
0.941396;0.58403;0.774716;0.774716;1.23967;123;NIE;0.774714;0.774716;1.23967;143;NIE;
0.85151;0.469282;0.774716;0.774716;1.23967;123;NIE;0.774716;0.774716;1.23967;249;NIE;
-0.479062;-0.590939;2.92878e-07;-0.774715;0.619837;119;NIE;2.9939e-08;-0.774716;0.619837;187;NIE;
-0.350946;-0.244472;-1.90471e-07;1.91661e-07;2.32503e-12;142;TAK;4.64802e-07;-9.83144e-07;3.76574e-11;175;TAK;
0.593725;-0.421024;0.774715;-3.9636e-07;0.619837;104;NIE;0.774716;-2.26438e-07;0.619837;181;NIE;
-0.775611;-0.969646;-0.774715;-0.774716;1.23967;114;NIE;-0.774716;-0.774715;1.23967;207;NIE;
0.731127;0.267929;0.774717;-5.00793e-07;0.619837;119;NIE;0.774716;1.41297e-07;0.619837;199;NIE;
0.247149;0.36164;5.28909e-07;0.774716;0.619837;142;NIE;-1.12929e-06;0.774715;0.619837;213;NIE;
0.806896;0.618628;0.774716;0.774716;1.23967;114;NIE;0.774716;0.774715;1.23967;205;NIE;
0.149047;0.63637;6.01084e-07;0.774716;0.619837;114;NIE;-4.87539e-07;0.774714;0.619837;163;NIE;
0.354122;-0.270566;0.774716;-2.71076e-07;0.619837;119;NIE;0.774716;3.9807e-08;0.619837;215;NIE;
-0.738272;0.346309;-0.774716;0.774717;1.23967;119;NIE;-0.774717;0.774715;1.23967;223;NIE;
-0.904006;0.878426;-0.774716;0.774716;1.23967;129;NIE;-0.774716;0.774716;1.23967;181;NIE;
-0.289739;0.341075;5.13513e-07;0.774715;0.619837;114;NIE;-1.06604e-07;0.774715;0.619837;145;NIE;
0.362067;0.58473;0.774715;0.774716;1.23967;118;NIE;0.774716;0.774715;1.23967;217;NIE;
0.441582;-0.265699;0.774716;-9.98724e-07;0.619837;128;NIE;0.774715;6.40305e-09;0.619837;199;NIE;
-0.0323574;-0.2279;5.79271e-07;4.09715e-07;1.60303e-11;109;TAK;-8.53346e-07;3.42576e-07;2.69247e-11;215;TAK;
-0.813726;-0.785316;-0.774716;-0.774716;1.23967;114;NIE;-0.774716;-0.774716;1.23967;215;NIE;
-0.782024;0.528089;-0.774716;0.774715;1.23967;132;NIE;-0.774716;0.774716;1.23967;219;NIE;
0.425328;-0.611892;0.774716;-0.774716;1.23967;128;NIE;0.774716;-0.774715;1.23967;161;NIE;
0.00758049;-0.868808;4.91252e-07;-0.774716;0.619837;119;NIE;-7.51543e-08;-0.774716;0.619837;185;NIE;
-0.942906;0.078221;-0.774716;-9.5321e-07;0.619837;109;NIE;-0.774716;5.26771e-07;0.619837;255;NIE;
0.28404;-0.78963;7.98866e-08;-0.774716;0.619837;119;NIE;5.29105e-07;-0.774716;0.619837;225;NIE;
0.492585;0.880246;0.774717;0.774716;1.23967;114;NIE;0.774716;0.774716;1.23967;255;NIE;
0.557803;-0.487034;0.774715;4.14592e-07;0.619837;138;NIE;0.774716;2.89104e-07;0.619837;217;NIE;
-0.819983;-0.107451;-0.774715;5.86716e-07;0.619837;132;NIE;-0.774716;4.29978e-07;0.619837;225;NIE;
0.118358;0.431493;4.54258e-07;0.774715;0.619837;118;NIE;-1.16488e-06;0.774716;0.619837;159;NIE;
0.683016;-0.229224;0.774716;3.96785e-07;0.619837;124;NIE;0.774716;-3.97649e-07;0.619837;165;NIE;
-0.254721;0.309126;-5.8172e-07;1.30965e-08;1.07812e-11;147;TAK;-4.27912e-07;-5.73818e-07;1.63154e-11;257;TAK;
-0.409175;-0.73736;-8.88115e-07;-0.774716;0.619837;128;NIE;-3.88604e-07;-0.774715;0.619837;179;NIE;
0.898225;0.518409;0.774715;0.774715;1.23967;132;NIE;0.774716;0.774716;1.23967;241;NIE;
0.767653;0.76704;0.774715;0.774716;1.23967;100;NIE;0.774716;0.774715;1.23967;235;NIE;
-0.0135951;-0.58212;9.25164e-07;-0.774716;0.619837;94;NIE;-4.70344e-07;-0.774716;0.619837;203;NIE;
-0.783398;0.616883;-0.774716;0.774717;1.23967;114;NIE;-0.774716;0.774716;1.23967;247;NIE;
-0.409757;0.653373;8.48422e-07;0.774717;0.619837;119;NIE;-7.14996e-08;0.774715;0.619837;189;NIE;
-0.0166189;0.714133;-8.68156e-07;0.774717;0.619837;90;NIE;-5.20988e-07;0.774716;0.619837;237;NIE;
0.785263;-0.87126;0.774715;-0.774716;1.23967;110;NIE;0.774716;-0.774716;1.23967;179;NIE;
-0.0909445;-0.72198;-5.41083e-07;-0.774716;0.619837;119;NIE;3.07549e-07;-0.774716;0.619837;207;NIE;
-0.066137;-0.81866;9.83719e-07;-0.774716;0.619837;90;NIE;5.2034e-07;-0.774715;0.619837;119;NIE;
-0.799205;0.748313;-0.774717;0.774717;1.23967;109;NIE;-0.774715;0.774716;1.23967;231;NIE;
-0.211297;0.667778;-1.22445e-06;0.774714;0.619837;123;NIE;0.774716;0.774716;1.23967;245;NIE;
0.249384;-0.418856;0.774716;4.41022e-07;0.619837;118;NIE;0.774715;-2.73334e-07;0.619837;191;NIE;
-0.29438;-0.288384;-2.71357e-08;-1.07111e-07;3.888e-13;105;TAK;-1.44323e-07;9.02654e-07;2.6608e-11;169;TAK;
0.626911;-0.796015;0.774715;-0.774715;1.23967;124;NIE;0.774715;-0.774715;1.23967;273;NIE;
0.652687;0.975002;0.774715;-1.91733e-06;0.619837;138;NIE;0.774716;0.774715;1.23967;161;NIE;
-0.800606;-0.724702;-0.774714;-0.774714;1.23967;104;NIE;-0.774716;-0.774716;1.23967;165;NIE;
0.519076;-0.0545006;0.774716;-6.07649e-07;0.619837;124;NIE;0.774715;4.29949e-07;0.619837;229;NIE;
-0.520999;-0.272508;6.09647e-07;-3.36428e-07;1.5439e-11;118;TAK;-2.44845e-07;2.53884e-08;1.92957e-12;227;TAK;
0.888596;0.821843;0.774716;0.774715;1.23967;100;NIE;0.774716;0.774716;1.23967;277;NIE;
-0.383431;0.361759;7.7329e-07;0.774715;0.619837;109;NIE;-3.64283e-07;0.774717;0.619837;263;NIE;
-0.877188;0.0379941;-0.774716;-1.88806e-06;0.619837;105;NIE;-0.774716;3.23513e-08;0.619837;195;NIE;
0.0691434;-0.326765;-5.62446e-07;-1.28651e-06;6.27756e-11;104;TAK;-2.39204e-07;-1.49786e-07;2.53642e-12;163;TAK;
0.426038;0.930137;0.774714;0.774717;1.23967;128;NIE;0.774716;0.774716;1.23967;275;NIE;
0.204239;-0.544731;-6.6257e-07;1.41679e-06;7.78961e-11;119;TAK;-5.91769e-07;-2.2127e-07;1.27098e-11;203;TAK;
0.136871;-0.681418;-1.24647e-06;-0.774714;0.619837;114;NIE;-1.26598e-07;-0.774715;0.619837;247;NIE;
-0.552093;0.12252;-7.62952e-07;-1.07549e-07;1.89035e-11;118;TAK;-1.7262e-07;6.66376e-07;1.50888e-11;283;TAK;
-0.898896;-0.533449;-0.774716;-1.49631e-06;0.619837;119;NIE;-0.774716;-3.34197e-08;0.619837;209;NIE;
-0.0840527;-0.650858;-6.52839e-07;-0.774718;0.619837;95;NIE;-2.2364e-07;-0.774715;0.619837;251;NIE;
-0.291434;0.18597;-1.5915e-06;-1.87038e-06;1.92048e-10;137;TAK;-2.11374e-07;5.86166e-07;1.23634e-11;285;TAK;
-0.0158185;0.483048;1.51498e-06;0.774716;0.619837;127;NIE;2.40564e-07;0.774715;0.619837;179;NIE;
-0.509325;0.147733;-9.65814e-07;7.02243e-07;4.54055e-11;113;TAK;-3.19818e-07;1.50107e-06;7.50049e-11;211;TAK;
-0.659368;-0.504447;-0.774716;8.1273e-07;0.619837;114;NIE;-0.774716;7.49742e-07;0.619837;263;NIE;
0.118589;-0.868819;6.45067e-07;-0.774715;0.619837;128;NIE;6.93407e-07;-0.774716;0.619837;235;NIE;
0.826492;-0.37908;0.774716;-1.64868e-07;0.619837;132;NIE;0.774716;-5.75024e-07;0.619837;171;NIE;
